trial_id,task,agent,run,prompt,api,input tokens,output,cost (usd),time,grader_count,benchmark_score,benchmark_not_applicable,percent_no_errors,percent_no_minor_errors
vector_critical_point_tracking_codex_run_2_prompt_1_api,Vector field critical point tracking,codex,2,1,True,579276,2677,0.242517,54.3225,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_3_prompt_1_api,Vector field critical point tracking,codex,3,1,True,436329,3387,0.2579346,48.1195,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_0_prompt_2,Vector field critical point tracking,claude,0,2,False,927220,11936,0.5569121,171.829,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_1_prompt_2,Vector field critical point tracking,claude,1,2,False,720073,11654,0.5004883999999999,151.083,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_2_prompt_2,Vector field critical point tracking,claude,2,2,False,1697483,19889,0.9834212999999999,254.814,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_3_prompt_2,Vector field critical point tracking,claude,3,2,False,7714823,50725,3.5896457499999994,622.153,1,2,False,0.0,0.0
vector_critical_point_tracking_codex_run_0_prompt_2,Vector field critical point tracking,codex,0,2,False,196062,4698,0.1457598,56.3604,1,2,False,0.0,0.0
vector_critical_point_tracking_codex_run_1_prompt_2,Vector field critical point tracking,codex,1,2,False,192759,7365,0.1657614,104.641,1,5,False,0.0,0.0
vector_critical_point_tracking_codex_run_2_prompt_2,Vector field critical point tracking,codex,2,2,False,458301,5697,0.21929640000000003,73.2026,1,7,False,0.0,0.0
vector_critical_point_tracking_codex_run_3_prompt_2,Vector field critical point tracking,codex,3,2,False,493864,7106,0.235298,108.182,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_0_prompt_2_api,Vector field critical point tracking,claude,0,2,True,640450,4761,0.3727559,171.305,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_1_prompt_2_api,Vector field critical point tracking,claude,1,2,True,472395,4024,0.29766035,131.763,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_2_prompt_2_api,Vector field critical point tracking,claude,2,2,True,509897,5030,0.3251414,77.8059,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_3_prompt_2_api,Vector field critical point tracking,claude,3,2,True,458252,4628,0.30119165,102.141,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_0_prompt_2_api,Vector field critical point tracking,codex,0,2,True,247701,3156,0.1481406,44.7316,1,10,False,0.0,0.0
vector_critical_point_tracking_codex_run_1_prompt_2_api,Vector field critical point tracking,codex,1,2,True,552384,2720,0.2301666,66.7731,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_2_prompt_2_api,Vector field critical point tracking,codex,2,2,True,455537,3622,0.2249458,68.0955,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_3_prompt_2_api,Vector field critical point tracking,codex,3,2,True,492854,2433,0.210862,41.5966,1,10,False,100.0,100.0
